from_node_id,to_node_id,day_no,start_time_in_min,end_time_in_min,sensor_type,direction,link_count,occupancy,travel_time,avg_speed
10313,10293,1,1080,1140,link_count,1,645,,,
10313,10293,1,1140,1200,link_count,1,557,,,
10313,10293,1,1200,1260,link_count,1,509,,,
10313,10293,1,1260,1320,link_count,1,577,,,
10313,10293,1,1320,1380,link_count,1,363,,,
10313,10293,1,1380,1440,link_count,1,222,,,
10293,10313,1,0,60,link_count,1,71,,,
10293,10313,1,60,120,link_count,1,34,,,
10293,10313,1,120,180,link_count,1,33,,,
10293,10313,1,180,240,link_count,1,41,,,
10293,10313,1,240,300,link_count,1,81,,,
10293,10313,1,300,360,link_count,1,235,,,
10293,10313,1,360,420,link_count,1,466,,,
10293,10313,1,420,480,link_count,1,743,,,
10293,10313,1,480,540,link_count,1,694,,,
10293,10313,1,540,600,link_count,1,571,,,
10293,10313,1,600,660,link_count,1,485,,,
10293,10313,1,660,720,link_count,1,550,,,
10293,10313,1,720,780,link_count,1,556,,,
10293,10313,1,780,840,link_count,1,571,,,
10293,10313,1,840,900,link_count,1,562,,,
10293,10313,1,900,960,link_count,1,590,,,
10293,10313,1,960,1020,link_count,1,546,,,
10293,10313,1,1020,1080,link_count,1,569,,,
10293,10313,1,1080,1140,link_count,1,456,,,
10293,10313,1,1140,1200,link_count,1,370,,,
10293,10313,1,1200,1260,link_count,1,333,,,
10293,10313,1,1260,1320,link_count,1,263,,,
10293,10313,1,1320,1380,link_count,1,169,,,
10293,10313,1,1380,1440,link_count,1,131,,,
10300,10325,1,0,60,link_count,1,38,,,
10300,10325,1,60,120,link_count,1,23,,,
10300,10325,1,120,180,link_count,1,15,,,
10300,10325,1,180,240,link_count,1,16,,,
10300,10325,1,240,300,link_count,1,15,,,
10300,10325,1,300,360,link_count,1,42,,,
10300,10325,1,360,420,link_count,1,104,,,
10300,10325,1,420,480,link_count,1,262,,,
10300,10325,1,480,540,link_count,1,272,,,
10300,10325,1,540,600,link_count,1,252,,,
10300,10325,1,600,660,link_count,1,258,,,
10300,10325,1,660,720,link_count,1,310,,,
10300,10325,1,720,780,link_count,1,315,,,
10300,10325,1,780,840,link_count,1,318,,,
10300,10325,1,840,900,link_count,1,375,,,
10300,10325,1,900,960,link_count,1,456,,,
10300,10325,1,960,1020,link_count,1,444,,,
10300,10325,1,1020,1080,link_count,1,444,,,
10300,10325,1,1080,1140,link_count,1,378,,,
10300,10325,1,1140,1200,link_count,1,338,,,
10300,10325,1,1200,1260,link_count,1,297,,,
10300,10325,1,1260,1320,link_count,1,199,,,
10300,10325,1,1320,1380,link_count,1,124,,,
10300,10325,1,1380,1440,link_count,1,68,,,
10325,10300,1,0,60,link_count,1,29,,,
10325,10300,1,60,120,link_count,1,16,,,
10325,10300,1,120,180,link_count,1,15,,,
10325,10300,1,180,240,link_count,1,10,,,
10325,10300,1,240,300,link_count,1,27,,,
10325,10300,1,300,360,link_count,1,78,,,
10325,10300,1,360,420,link_count,1,171,,,
10325,10300,1,420,480,link_count,1,301,,,
10325,10300,1,480,540,link_count,1,296,,,
10325,10300,1,540,600,link_count,1,232,,,
10325,10300,1,600,660,link_count,1,237,,,
10325,10300,1,660,720,link_count,1,274,,,
10325,10300,1,720,780,link_count,1,276,,,
10325,10300,1,780,840,link_count,1,279,,,
10325,10300,1,840,900,link_count,1,353,,,
10325,10300,1,900,960,link_count,1,346,,,
10325,10300,1,960,1020,link_count,1,356,,,
10325,10300,1,1020,1080,link_count,1,390,,,
10325,10300,1,1080,1140,link_count,1,330,,,
10325,10300,1,1140,1200,link_count,1,247,,,
10325,10300,1,1200,1260,link_count,1,219,,,
10325,10300,1,1260,1320,link_count,1,151,,,
10325,10300,1,1320,1380,link_count,1,93,,,
10325,10300,1,1380,1440,link_count,1,54,,,
10688,10443,1,0,60,link_count,1,578,,,
10688,10443,1,60,120,link_count,1,347,,,
10688,10443,1,120,180,link_count,1,246,,,
10688,10443,1,180,240,link_count,1,328,,,
10688,10443,1,240,300,link_count,1,584,,,
10688,10443,1,300,360,link_count,1,1486,,,
10688,10443,1,360,420,link_count,1,2349,,,
10688,10443,1,420,480,link_count,1,3162,,,
10688,10443,1,480,540,link_count,1,2907,,,
10688,10443,1,540,600,link_count,1,2408,,,
10688,10443,1,600,660,link_count,1,2423,,,
10688,10443,1,660,720,link_count,1,2721,,,
10688,10443,1,720,780,link_count,1,2817,,,
10688,10443,1,780,840,link_count,1,2950,,,
10688,10443,1,840,900,link_count,1,3803,,,
10688,10443,1,900,960,link_count,1,3768,,,
10688,10443,1,960,1020,link_count,1,3733,,,
10688,10443,1,1020,1080,link_count,1,3701,,,
10688,10443,1,1080,1140,link_count,1,3468,,,
10688,10443,1,1140,1200,link_count,1,2642,,,
10688,10443,1,1200,1260,link_count,1,1880,,,
10688,10443,1,1260,1320,link_count,1,1660,,,
10688,10443,1,1320,1380,link_count,1,1408,,,
10688,10443,1,1380,1440,link_count,1,1058,,,
10437,10810,1,0,60,link_count,1,618,,,
10437,10810,1,60,120,link_count,1,351,,,
10437,10810,1,120,180,link_count,1,275,,,
10437,10810,1,180,240,link_count,1,349,,,
10437,10810,1,240,300,link_count,1,1158,,,
10437,10810,1,300,360,link_count,1,3378,,,
10437,10810,1,360,420,link_count,1,3942,,,
10437,10810,1,420,480,link_count,1,4062,,,
10437,10810,1,480,540,link_count,1,3883,,,
10437,10810,1,540,600,link_count,1,3094,,,
10437,10810,1,600,660,link_count,1,2471,,,
10437,10810,1,660,720,link_count,1,2460,,,
10437,10810,1,720,780,link_count,1,2680,,,
10437,10810,1,780,840,link_count,1,2796,,,
10437,10810,1,840,900,link_count,1,2888,,,
10437,10810,1,900,960,link_count,1,3025,,,
10437,10810,1,960,1020,link_count,1,3128,,,
10437,10810,1,1020,1080,link_count,1,2851,,,
10437,10810,1,1080,1140,link_count,1,2416,,,
10437,10810,1,1140,1200,link_count,1,2059,,,
10437,10810,1,1200,1260,link_count,1,1775,,,
10437,10810,1,1260,1320,link_count,1,1794,,,
10437,10810,1,1320,1380,link_count,1,1650,,,
10437,10810,1,1380,1440,link_count,1,1068,,,
10406,10431,1,0,60,link_count,1,703,,,
10406,10431,1,60,120,link_count,1,373,,,
10406,10431,1,120,180,link_count,1,328,,,
10406,10431,1,180,240,link_count,1,324,,,
10406,10431,1,240,300,link_count,1,636,,,
10406,10431,1,300,360,link_count,1,1595,,,
10406,10431,1,360,420,link_count,1,2781,,,
10406,10431,1,420,480,link_count,1,3661,,,
10406,10431,1,480,540,link_count,1,3114,,,
10406,10431,1,540,600,link_count,1,2756,,,
10406,10431,1,600,660,link_count,1,2222,,,
10406,10431,1,660,720,link_count,1,2658,,,
10406,10431,1,720,780,link_count,1,2987,,,
10406,10431,1,780,840,link_count,1,3258,,,
10406,10431,1,840,900,link_count,1,4173,,,
10406,10431,1,900,960,link_count,1,4303,,,
10406,10431,1,960,1020,link_count,1,4177,,,
10406,10431,1,1020,1080,link_count,1,3751,,,
10406,10431,1,1080,1140,link_count,1,3538,,,
10406,10431,1,1140,1200,link_count,1,2503,,,
10406,10431,1,1200,1260,link_count,1,2255,,,
10406,10431,1,1260,1320,link_count,1,1933,,,
10406,10431,1,1320,1380,link_count,1,1577,,,
10406,10431,1,1380,1440,link_count,1,1158,,,
10430,10409,1,0,60,link_count,1,591,,,
10430,10409,1,60,120,link_count,1,439,,,
10430,10409,1,120,180,link_count,1,289,,,
10430,10409,1,180,240,link_count,1,405,,,
10430,10409,1,240,300,link_count,1,1222,,,
10430,10409,1,300,360,link_count,1,4061,,,
10430,10409,1,360,420,link_count,1,4882,,,
10430,10409,1,420,480,link_count,1,4365,,,
10430,10409,1,480,540,link_count,1,4250,,,
10430,10409,1,540,600,link_count,1,3368,,,
10430,10409,1,600,660,link_count,1,2723,,,
10430,10409,1,660,720,link_count,1,2740,,,
10430,10409,1,720,780,link_count,1,2826,,,
10430,10409,1,780,840,link_count,1,2821,,,
10430,10409,1,840,900,link_count,1,3073,,,
10430,10409,1,900,960,link_count,1,3078,,,
10430,10409,1,960,1020,link_count,1,2988,,,
10430,10409,1,1020,1080,link_count,1,3060,,,
10430,10409,1,1080,1140,link_count,1,2926,,,
10430,10409,1,1140,1200,link_count,1,2237,,,
10430,10409,1,1200,1260,link_count,1,1886,,,
10430,10409,1,1260,1320,link_count,1,1810,,,
10430,10409,1,1320,1380,link_count,1,1372,,,
10430,10409,1,1380,1440,link_count,1,996,,,
10426,10191,1,0,60,link_count,1,603,,,
10426,10191,1,60,120,link_count,1,340,,,
10426,10191,1,120,180,link_count,1,271,,,
10426,10191,1,180,240,link_count,1,261,,,
10426,10191,1,240,300,link_count,1,528,,,
10426,10191,1,300,360,link_count,1,1398,,,
10426,10191,1,360,420,link_count,1,2475,,,
10426,10191,1,420,480,link_count,1,3812,,,
10426,10191,1,480,540,link_count,1,3465,,,
10426,10191,1,540,600,link_count,1,2548,,,
10426,10191,1,600,660,link_count,1,2342,,,
10426,10191,1,660,720,link_count,1,2390,,,
10426,10191,1,720,780,link_count,1,2718,,,
10426,10191,1,780,840,link_count,1,2802,,,
10426,10191,1,840,900,link_count,1,3522,,,
10426,10191,1,900,960,link_count,1,3556,,,
10426,10191,1,960,1020,link_count,1,3628,,,
10426,10191,1,1020,1080,link_count,1,3442,,,
10426,10191,1,1080,1140,link_count,1,3226,,,
10426,10191,1,1140,1200,link_count,1,2410,,,
10426,10191,1,1200,1260,link_count,1,1871,,,
10426,10191,1,1260,1320,link_count,1,1705,,,
10426,10191,1,1320,1380,link_count,1,1386,,,
10426,10191,1,1380,1440,link_count,1,1018,,,
10190,10425,1,0,60,link_count,1,592,,,
10190,10425,1,60,120,link_count,1,351,,,
10190,10425,1,120,180,link_count,1,304,,,
10190,10425,1,180,240,link_count,1,312,,,
10190,10425,1,240,300,link_count,1,853,,,
10190,10425,1,300,360,link_count,1,2503,,,
10190,10425,1,360,420,link_count,1,3199,,,
10190,10425,1,420,480,link_count,1,3096,,,
10190,10425,1,480,540,link_count,1,3019,,,
10190,10425,1,540,600,link_count,1,2549,,,
10190,10425,1,600,660,link_count,1,2236,,,
10190,10425,1,660,720,link_count,1,2380,,,
10190,10425,1,720,780,link_count,1,2392,,,
10190,10425,1,780,840,link_count,1,2374,,,
10190,10425,1,840,900,link_count,1,2594,,,
10190,10425,1,900,960,link_count,1,3115,,,
10190,10425,1,960,1020,link_count,1,3334,,,
10190,10425,1,1020,1080,link_count,1,3224,,,
10190,10425,1,1080,1140,link_count,1,2669,,,
10190,10425,1,1140,1200,link_count,1,2033,,,
10190,10425,1,1200,1260,link_count,1,1571,,,
10190,10425,1,1260,1320,link_count,1,1493,,,
10190,10425,1,1320,1380,link_count,1,1553,,,
10190,10425,1,1380,1440,link_count,1,974,,,
10107,10122,1,0,60,link_count,1,813,,,
10107,10122,1,60,120,link_count,1,441,,,
10107,10122,1,120,180,link_count,1,234,,,
10107,10122,1,180,240,link_count,1,236,,,
10107,10122,1,240,300,link_count,1,418,,,
10107,10122,1,300,360,link_count,1,1202,,,
10107,10122,1,360,420,link_count,1,2408,,,
10107,10122,1,420,480,link_count,1,3619,,,
10107,10122,1,480,540,link_count,1,3294,,,
10107,10122,1,540,600,link_count,1,2453,,,
10107,10122,1,600,660,link_count,1,2152,,,
10107,10122,1,660,720,link_count,1,2417,,,
10107,10122,1,720,780,link_count,1,2722,,,
10107,10122,1,780,840,link_count,1,2765,,,
10107,10122,1,840,900,link_count,1,3380,,,
10107,10122,1,900,960,link_count,1,3457,,,
10107,10122,1,960,1020,link_count,1,3200,,,
10107,10122,1,1020,1080,link_count,1,3091,,,
10107,10122,1,1080,1140,link_count,1,3296,,,
10107,10122,1,1140,1200,link_count,1,2580,,,
10107,10122,1,1200,1260,link_count,1,2093,,,
10107,10122,1,1260,1320,link_count,1,1893,,,
10107,10122,1,1320,1380,link_count,1,1530,,,
10107,10122,1,1380,1440,link_count,1,1167,,,
10121,10106,1,0,60,link_count,1,495,,,
10121,10106,1,60,120,link_count,1,326,,,
10121,10106,1,120,180,link_count,1,251,,,
10121,10106,1,180,240,link_count,1,395,,,
10121,10106,1,240,300,link_count,1,1082,,,
10121,10106,1,300,360,link_count,1,2818,,,
10121,10106,1,360,420,link_count,1,3355,,,
10121,10106,1,420,480,link_count,1,3265,,,
10121,10106,1,480,540,link_count,1,3099,,,
10121,10106,1,540,600,link_count,1,2443,,,
10121,10106,1,600,660,link_count,1,2217,,,
10121,10106,1,660,720,link_count,1,2478,,,
10121,10106,1,720,780,link_count,1,2701,,,
10121,10106,1,780,840,link_count,1,2459,,,
10121,10106,1,840,900,link_count,1,2701,,,
10121,10106,1,900,960,link_count,1,3120,,,
10121,10106,1,960,1020,link_count,1,3447,,,
10121,10106,1,1020,1080,link_count,1,3185,,,
10121,10106,1,1080,1140,link_count,1,2521,,,
10121,10106,1,1140,1200,link_count,1,1886,,,
10121,10106,1,1200,1260,link_count,1,1491,,,
10121,10106,1,1260,1320,link_count,1,1377,,,
10121,10106,1,1320,1380,link_count,1,1275,,,
10121,10106,1,1380,1440,link_count,1,794,,,
10124,10005,1,0,60,link_count,1,842,,,
10124,10005,1,60,120,link_count,1,406,,,
10124,10005,1,120,180,link_count,1,320,,,
10124,10005,1,180,240,link_count,1,262,,,
10124,10005,1,240,300,link_count,1,478,,,
10124,10005,1,300,360,link_count,1,1107,,,
10124,10005,1,360,420,link_count,1,2070,,,
10124,10005,1,420,480,link_count,1,2637,,,
10124,10005,1,480,540,link_count,1,2496,,,
10124,10005,1,540,600,link_count,1,2185,,,
10124,10005,1,600,660,link_count,1,2053,,,
10124,10005,1,660,720,link_count,1,2356,,,
10124,10005,1,720,780,link_count,1,2747,,,
10124,10005,1,780,840,link_count,1,2933,,,
10124,10005,1,840,900,link_count,1,4226,,,
10124,10005,1,900,960,link_count,1,4687,,,
10124,10005,1,960,1020,link_count,1,4972,,,
10124,10005,1,1020,1080,link_count,1,5283,,,
10124,10005,1,1080,1140,link_count,1,4108,,,
10124,10005,1,1140,1200,link_count,1,2933,,,
10124,10005,1,1200,1260,link_count,1,2358,,,
10124,10005,1,1260,1320,link_count,1,1979,,,
10124,10005,1,1320,1380,link_count,1,1512,,,
10124,10005,1,1380,1440,link_count,1,1205,,,
10004,10123,1,0,60,link_count,1,419,,,
10004,10123,1,60,120,link_count,1,267,,,
10004,10123,1,120,180,link_count,1,322,,,
10004,10123,1,180,240,link_count,1,514,,,
10004,10123,1,240,300,link_count,1,1258,,,
10004,10123,1,300,360,link_count,1,3295,,,
10004,10123,1,360,420,link_count,1,4213,,,
10004,10123,1,420,480,link_count,1,4523,,,
10004,10123,1,480,540,link_count,1,4242,,,
10004,10123,1,540,600,link_count,1,3260,,,
10004,10123,1,600,660,link_count,1,2261,,,
10004,10123,1,660,720,link_count,1,2276,,,
10004,10123,1,720,780,link_count,1,2387,,,
10004,10123,1,780,840,link_count,1,2547,,,
10004,10123,1,840,900,link_count,1,2681,,,
10004,10123,1,900,960,link_count,1,2662,,,
10004,10123,1,960,1020,link_count,1,2796,,,
10004,10123,1,1020,1080,link_count,1,2917,,,
10004,10123,1,1080,1140,link_count,1,2444,,,
10004,10123,1,1140,1200,link_count,1,1723,,,
10004,10123,1,1200,1260,link_count,1,1444,,,
10004,10123,1,1260,1320,link_count,1,1418,,,
10004,10123,1,1320,1380,link_count,1,1133,,,
10004,10123,1,1380,1440,link_count,1,752,,,
10010,10055,1,0,60,link_count,1,649,,,
10010,10055,1,60,120,link_count,1,357,,,
10010,10055,1,120,180,link_count,1,303,,,
10010,10055,1,180,240,link_count,1,250,,,
10010,10055,1,240,300,link_count,1,479,,,
10010,10055,1,300,360,link_count,1,1190,,,
10010,10055,1,360,420,link_count,1,2826,,,
10010,10055,1,420,480,link_count,1,3831,,,
10010,10055,1,480,540,link_count,1,3540,,,
10010,10055,1,540,600,link_count,1,2710,,,
10010,10055,1,600,660,link_count,1,2323,,,
10010,10055,1,660,720,link_count,1,2349,,,
10010,10055,1,720,780,link_count,1,2437,,,
10010,10055,1,780,840,link_count,1,2487,,,
10010,10055,1,840,900,link_count,1,2847,,,
10010,10055,1,900,960,link_count,1,3297,,,
10010,10055,1,960,1020,link_count,1,3630,,,
10010,10055,1,1020,1080,link_count,1,3902,,,
10010,10055,1,1080,1140,link_count,1,3492,,,
10010,10055,1,1140,1200,link_count,1,2461,,,
10010,10055,1,1200,1260,link_count,1,1751,,,
10010,10055,1,1260,1320,link_count,1,1562,,,
10010,10055,1,1320,1380,link_count,1,1231,,,
10010,10055,1,1380,1440,link_count,1,869,,,
10046,10009,1,0,60,link_count,1,444,,,
10046,10009,1,60,120,link_count,1,285,,,
10046,10009,1,120,180,link_count,1,298,,,
10046,10009,1,180,240,link_count,1,382,,,
10046,10009,1,240,300,link_count,1,891,,,
10046,10009,1,300,360,link_count,1,2135,,,
10046,10009,1,360,420,link_count,1,3042,,,
10046,10009,1,420,480,link_count,1,3937,,,
10046,10009,1,480,540,link_count,1,3729,,,
10046,10009,1,540,600,link_count,1,2539,,,
10046,10009,1,600,660,link_count,1,2088,,,
10046,10009,1,660,720,link_count,1,2180,,,
10046,10009,1,720,780,link_count,1,2288,,,
10046,10009,1,780,840,link_count,1,2369,,,
10046,10009,1,840,900,link_count,1,2597,,,
10046,10009,1,900,960,link_count,1,3006,,,
10046,10009,1,960,1020,link_count,1,3188,,,
10046,10009,1,1020,1080,link_count,1,3625,,,
10046,10009,1,1080,1140,link_count,1,2944,,,
10046,10009,1,1140,1200,link_count,1,1870,,,
10046,10009,1,1200,1260,link_count,1,1656,,,
10046,10009,1,1260,1320,link_count,1,1260,,,
10046,10009,1,1320,1380,link_count,1,1307,,,
10046,10009,1,1380,1440,link_count,1,778,,,
10786,10780,1,0,60,link_count,1,190,,,
10786,10780,1,60,120,link_count,1,105,,,
10786,10780,1,120,180,link_count,1,109,,,
10786,10780,1,180,240,link_count,1,114,,,
10786,10780,1,240,300,link_count,1,228,,,
10786,10780,1,300,360,link_count,1,645,,,
10786,10780,1,360,420,link_count,1,1597,,,
10786,10780,1,420,480,link_count,1,2569,,,
10786,10780,1,480,540,link_count,1,2346,,,
10786,10780,1,540,600,link_count,1,1716,,,
10786,10780,1,600,660,link_count,1,1453,,,
10786,10780,1,660,720,link_count,1,1525,,,
10786,10780,1,720,780,link_count,1,1640,,,
10786,10780,1,780,840,link_count,1,1697,,,
10786,10780,1,840,900,link_count,1,2204,,,
10786,10780,1,900,960,link_count,1,2769,,,
10786,10780,1,960,1020,link_count,1,3224,,,
10786,10780,1,1020,1080,link_count,1,3257,,,
10786,10780,1,1080,1140,link_count,1,2315,,,
10786,10780,1,1140,1200,link_count,1,1442,,,
10786,10780,1,1200,1260,link_count,1,1141,,,
10786,10780,1,1260,1320,link_count,1,852,,,
10786,10780,1,1320,1380,link_count,1,602,,,
10786,10780,1,1380,1440,link_count,1,384,,,
10771,10777,1,0,60,link_count,1,232,,,
10771,10777,1,60,120,link_count,1,128,,,
10771,10777,1,120,180,link_count,1,116,,,
10771,10777,1,180,240,link_count,1,142,,,
10771,10777,1,240,300,link_count,1,475,,,
10771,10777,1,300,360,link_count,1,1455,,,
10771,10777,1,360,420,link_count,1,2685,,,
10771,10777,1,420,480,link_count,1,3257,,,
10771,10777,1,480,540,link_count,1,2718,,,
10771,10777,1,540,600,link_count,1,1856,,,
10771,10777,1,600,660,link_count,1,1487,,,
10771,10777,1,660,720,link_count,1,1533,,,
10771,10777,1,720,780,link_count,1,1589,,,
10771,10777,1,780,840,link_count,1,1580,,,
10771,10777,1,840,900,link_count,1,1902,,,
10771,10777,1,900,960,link_count,1,2271,,,
10771,10777,1,960,1020,link_count,1,2390,,,
10771,10777,1,1020,1080,link_count,1,2389,,,
10771,10777,1,1080,1140,link_count,1,2144,,,
10771,10777,1,1140,1200,link_count,1,1394,,,
10771,10777,1,1200,1260,link_count,1,1094,,,
10771,10777,1,1260,1320,link_count,1,944,,,
10771,10777,1,1320,1380,link_count,1,559,,,
10771,10777,1,1380,1440,link_count,1,362,,,
10269,10256,1,0,60,link_count,1,72,,,
10269,10256,1,60,120,link_count,1,44,,,
10269,10256,1,120,180,link_count,1,32,,,
10269,10256,1,180,240,link_count,1,25,,,
10269,10256,1,240,300,link_count,1,36,,,
10269,10256,1,300,360,link_count,1,76,,,
10269,10256,1,360,420,link_count,1,163,,,
10269,10256,1,420,480,link_count,1,254,,,
10269,10256,1,480,540,link_count,1,334,,,
10269,10256,1,540,600,link_count,1,426,,,
10269,10256,1,600,660,link_count,1,468,,,
10269,10256,1,660,720,link_count,1,451,,,
10269,10256,1,720,780,link_count,1,454,,,
10269,10256,1,780,840,link_count,1,406,,,
10269,10256,1,840,900,link_count,1,468,,,
10269,10256,1,900,960,link_count,1,486,,,
10269,10256,1,960,1020,link_count,1,630,,,
10269,10256,1,1020,1080,link_count,1,712,,,
10269,10256,1,1080,1140,link_count,1,583,,,
10269,10256,1,1140,1200,link_count,1,470,,,
10269,10256,1,1200,1260,link_count,1,399,,,
10269,10256,1,1260,1320,link_count,1,321,,,
10269,10256,1,1320,1380,link_count,1,247,,,
10269,10256,1,1380,1440,link_count,1,143,,,
10256,10269,1,0,60,link_count,1,63,,,
10256,10269,1,60,120,link_count,1,38,,,
10256,10269,1,120,180,link_count,1,30,,,
10256,10269,1,180,240,link_count,1,21,,,
10256,10269,1,240,300,link_count,1,48,,,
10256,10269,1,300,360,link_count,1,139,,,
10256,10269,1,360,420,link_count,1,291,,,
10256,10269,1,420,480,link_count,1,464,,,
10256,10269,1,480,540,link_count,1,514,,,
10256,10269,1,540,600,link_count,1,540,,,
10256,10269,1,600,660,link_count,1,529,,,
10256,10269,1,660,720,link_count,1,537,,,
10256,10269,1,720,780,link_count,1,550,,,
10256,10269,1,780,840,link_count,1,584,,,
10256,10269,1,840,900,link_count,1,602,,,
10256,10269,1,900,960,link_count,1,596,,,
10256,10269,1,960,1020,link_count,1,639,,,
10256,10269,1,1020,1080,link_count,1,653,,,
10256,10269,1,1080,1140,link_count,1,573,,,
10256,10269,1,1140,1200,link_count,1,452,,,
10256,10269,1,1200,1260,link_count,1,390,,,
10256,10269,1,1260,1320,link_count,1,275,,,
10256,10269,1,1320,1380,link_count,1,197,,,
10256,10269,1,1380,1440,link_count,1,122,,,
10270,10269,1,0,60,link_count,1,60,,,
10270,10269,1,60,120,link_count,1,36,,,
10270,10269,1,120,180,link_count,1,20,,,
10270,10269,1,180,240,link_count,1,21,,,
10270,10269,1,240,300,link_count,1,29,,,
10270,10269,1,300,360,link_count,1,70,,,
10270,10269,1,360,420,link_count,1,146,,,
10270,10269,1,420,480,link_count,1,275,,,
10270,10269,1,480,540,link_count,1,364,,,
10270,10269,1,540,600,link_count,1,398,,,
10270,10269,1,600,660,link_count,1,500,,,
10270,10269,1,660,720,link_count,1,544,,,
10270,10269,1,720,780,link_count,1,609,,,
10270,10269,1,780,840,link_count,1,566,,,
10270,10269,1,840,900,link_count,1,565,,,
10270,10269,1,900,960,link_count,1,580,,,
10270,10269,1,960,1020,link_count,1,646,,,
10270,10269,1,1020,1080,link_count,1,566,,,
10270,10269,1,1080,1140,link_count,1,485,,,
10270,10269,1,1140,1200,link_count,1,373,,,
10270,10269,1,1200,1260,link_count,1,293,,,
10270,10269,1,1260,1320,link_count,1,224,,,
10270,10269,1,1320,1380,link_count,1,145,,,
10270,10269,1,1380,1440,link_count,1,103,,,
10269,10270,1,0,60,link_count,1,51,,,
10269,10270,1,60,120,link_count,1,25,,,
10269,10270,1,120,180,link_count,1,26,,,
10269,10270,1,180,240,link_count,1,29,,,
10269,10270,1,240,300,link_count,1,64,,,
10269,10270,1,300,360,link_count,1,173,,,
10269,10270,1,360,420,link_count,1,314,,,
10269,10270,1,420,480,link_count,1,436,,,
10269,10270,1,480,540,link_count,1,472,,,
10269,10270,1,540,600,link_count,1,457,,,
10269,10270,1,600,660,link_count,1,500,,,
10269,10270,1,660,720,link_count,1,534,,,
10269,10270,1,720,780,link_count,1,563,,,
10269,10270,1,780,840,link_count,1,540,,,
10269,10270,1,840,900,link_count,1,552,,,
10269,10270,1,900,960,link_count,1,583,,,
10269,10270,1,960,1020,link_count,1,575,,,
10269,10270,1,1020,1080,link_count,1,567,,,
10269,10270,1,1080,1140,link_count,1,439,,,
10269,10270,1,1140,1200,link_count,1,309,,,
10269,10270,1,1200,1260,link_count,1,258,,,
10269,10270,1,1260,1320,link_count,1,178,,,
10269,10270,1,1320,1380,link_count,1,124,,,
10269,10270,1,1380,1440,link_count,1,87,,,
10268,10267,1,0,60,link_count,1,35,,,
10268,10267,1,60,120,link_count,1,20,,,
10268,10267,1,120,180,link_count,1,21,,,
10268,10267,1,180,240,link_count,1,21,,,
10268,10267,1,240,300,link_count,1,20,,,
10268,10267,1,300,360,link_count,1,74,,,
10268,10267,1,360,420,link_count,1,121,,,
10268,10267,1,420,480,link_count,1,283,,,
10268,10267,1,480,540,link_count,1,353,,,
10268,10267,1,540,600,link_count,1,369,,,
10268,10267,1,600,660,link_count,1,408,,,
10268,10267,1,660,720,link_count,1,467,,,
10268,10267,1,720,780,link_count,1,473,,,
10268,10267,1,780,840,link_count,1,485,,,
10268,10267,1,840,900,link_count,1,469,,,
10268,10267,1,900,960,link_count,1,480,,,
10268,10267,1,960,1020,link_count,1,467,,,
10268,10267,1,1020,1080,link_count,1,424,,,
10268,10267,1,1080,1140,link_count,1,356,,,
10268,10267,1,1140,1200,link_count,1,270,,,
10268,10267,1,1200,1260,link_count,1,199,,,
10268,10267,1,1260,1320,link_count,1,150,,,
10268,10267,1,1320,1380,link_count,1,96,,,
10268,10267,1,1380,1440,link_count,1,64,,,
10267,10268,1,0,60,link_count,1,37,,,
10267,10268,1,60,120,link_count,1,35,,,
10267,10268,1,120,180,link_count,1,21,,,
10267,10268,1,180,240,link_count,1,12,,,
10267,10268,1,240,300,link_count,1,40,,,
10267,10268,1,300,360,link_count,1,74,,,
10267,10268,1,360,420,link_count,1,143,,,
10267,10268,1,420,480,link_count,1,273,,,
10267,10268,1,480,540,link_count,1,405,,,
10267,10268,1,540,600,link_count,1,406,,,
10267,10268,1,600,660,link_count,1,412,,,
10267,10268,1,660,720,link_count,1,428,,,
10267,10268,1,720,780,link_count,1,502,,,
10267,10268,1,780,840,link_count,1,449,,,
10267,10268,1,840,900,link_count,1,447,,,
10267,10268,1,900,960,link_count,1,464,,,
10267,10268,1,960,1020,link_count,1,439,,,
10267,10268,1,1020,1080,link_count,1,473,,,
10267,10268,1,1080,1140,link_count,1,323,,,
10267,10268,1,1140,1200,link_count,1,241,,,
10267,10268,1,1200,1260,link_count,1,200,,,
10267,10268,1,1260,1320,link_count,1,136,,,
10267,10268,1,1320,1380,link_count,1,104,,,
10267,10268,1,1380,1440,link_count,1,59,,,
10276,10277,1,0,60,link_count,1,53,,,
10276,10277,1,60,120,link_count,1,31,,,
10276,10277,1,120,180,link_count,1,27,,,
10276,10277,1,180,240,link_count,1,23,,,
10276,10277,1,240,300,link_count,1,51,,,
10276,10277,1,300,360,link_count,1,115,,,
10276,10277,1,360,420,link_count,1,245,,,
10276,10277,1,420,480,link_count,1,530,,,
10276,10277,1,480,540,link_count,1,537,,,
10276,10277,1,540,600,link_count,1,547,,,
10276,10277,1,600,660,link_count,1,604,,,
10276,10277,1,660,720,link_count,1,684,,,
10276,10277,1,720,780,link_count,1,704,,,
10276,10277,1,780,840,link_count,1,692,,,
10276,10277,1,840,900,link_count,1,705,,,
10276,10277,1,900,960,link_count,1,808,,,
10276,10277,1,960,1020,link_count,1,805,,,
10276,10277,1,1020,1080,link_count,1,748,,,
10276,10277,1,1080,1140,link_count,1,520,,,
10276,10277,1,1140,1200,link_count,1,363,,,
